"id_experiment","id_parameter","nr_algorithm_iteration","nr_function_iteration","nr_task","vl_total_execution_time","vl_inter_task_execution_time","vl_intra_task_execution_time_full_func","vl_intra_task_execution_time_device_func","vl_communication_time_1","vl_communication_time_2","vl_additional_time_1","vl_additional_time_2","dt_processing"
"6930","64","15","0","1794",NULL,NULL,"0.0766379250199533","0.0216345920562744","0.0340552349807694","0.0209480979829095","0","0","2023-12-17 19:33:30.097507"
"6931","64","15","0","1937",NULL,NULL,"0.0730121809267438","0.021343936920166","0.0316330210189335","0.0200352229876443","0","0","2023-12-17 19:33:30.189858"
"6932","64","15","0","1889",NULL,NULL,"0.0740314477076753","0.0212823677062988","0.0332931349985301","0.0194559450028464","0","0","2023-12-17 19:33:30.199982"
"6933","64","15","0","1653",NULL,NULL,"0.071977449723985","0.0212634887695312","0.0306709969881922","0.0200429639662615","0","0","2023-12-17 19:33:30.203859"
"6934","64","15","0","1810",NULL,NULL,"0.074203026832547","0.0219307518005371","0.0319393160170875","0.0203329590149223","0","0","2023-12-17 19:33:31.126195"
"6935","64","15","0","1858",NULL,NULL,"0.0744703328758478","0.0213616313934326","0.0329054687172174","0.0202032327651977","0","0","2023-12-17 19:33:30.086081"
"6936","64","15","0","1779",NULL,NULL,"0.0731334714563562","0.0217972164154052","0.0318179060122929","0.0195183490286581","0","0","2023-12-17 19:33:31.134011"
"6937","64","15","0","1731",NULL,NULL,"0.06733857742697","0.02159619140625","0.026951206033118","0.0187911799876019","0","0","2023-12-17 19:33:30.189906"
"6938","64","15","0","1748",NULL,NULL,"0.0724590146788395","0.0217086086273193","0.030758234031964","0.0199921720195561","0","0","2023-12-17 19:33:34.555361"
"6939","64","15","0","1921",NULL,NULL,"0.0740493745910935","0.0212703685760498","0.0325884990161284","0.0201905069989152","0","0","2023-12-17 19:33:30.190074"
"6940","64","15","0","1638",NULL,NULL,"0.0725497785382903","0.0213826885223388","0.0310420540045015","0.0201250360114499","0","0","2023-12-17 19:33:34.548071"
"6941","64","15","0","1715",NULL,NULL,"0.0721610594964585","0.0215350074768066","0.0310009089880622","0.0196251430315896","0","0","2023-12-17 19:33:35.660882"
"6942","64","15","0","1532",NULL,NULL,"0.0694690557057037","0.0213320636749267","0.0285671760211698","0.0195698160096071","0","0","2023-12-17 19:33:35.691276"
"6943","64","15","0","1875",NULL,NULL,"0.0720899865566752","0.0218227195739746","0.0304289659834466","0.0198383009992539","0","0","2023-12-17 19:33:35.661853"
"6944","64","15","0","1764",NULL,NULL,"0.0713078996166586","0.0217965126037597","0.0297681060037575","0.0197432810091413","0","0","2023-12-17 19:33:35.69319"
"6945","64","15","0","1969",NULL,NULL,"0.0729315027892588","0.0217944316864013","0.0315047558397054","0.0196323152631521","0","0","2023-12-17 19:33:35.6626"
"6946","64","15","0","1623",NULL,NULL,"0.075597381696105","0.0215801601409912","0.0341104841791093","0.0199067373760044","0","0","2023-12-17 19:33:35.667638"
"6947","64","15","0","1564",NULL,NULL,"0.0826977737396954","0.0212780799865722","0.0414275079965591","0.0199921857565641","0","0","2023-12-17 19:33:35.67558"
"6948","64","15","0","1547",NULL,NULL,"0.0830040062963961","0.0218879032135009","0.0414536520838737","0.0196624509990215","0","0","2023-12-17 19:33:35.684375"
"6949","64","15","0","1700",NULL,NULL,"0.075920489582233","0.0217718715667724","0.0339553090161643","0.0201933089992962","0","0","2023-12-17 19:33:35.678124"
"6950","64","15","0","1842",NULL,NULL,"0.0718422828237525","0.021527135848999","0.0302258769515901","0.0200892700231634","0","0","2023-12-17 19:33:35.686436"
"6951","64","15","0","2001",NULL,NULL,"0.0833073953390121","0.0216386566162109","0.0418716389685869","0.0197970997542142","0","0","2023-12-17 19:33:35.686581"
"6952","64","15","0","1986",NULL,NULL,"0.0662542485594749","0.0213896312713623","0.0260029900819063","0.0188616272062063","0","0","2023-12-17 19:33:35.823078"
"6953","64","15","0","2016",NULL,NULL,"0.0837202619463204","0.0216131515502929","0.0418940596282482","0.0202130507677793","0","0","2023-12-17 19:33:35.677753"
"6954","64","15","0","1671",NULL,NULL,"0.0756378993727266","0.0216878070831298","0.0345336263999342","0.0194164658896625","0","0","2023-12-17 19:33:35.677673"
"9475","62","7","0",NULL,NULL,"70.35203546402045",NULL,NULL,NULL,NULL,NULL,NULL,"2023-12-18 14:37:55.528083"
"6955","64","15","0","1579",NULL,NULL,"0.0832846623510122","0.0215872631072998","0.0414542593061924","0.02024313993752","0","0","2023-12-17 19:33:35.67643"
"6956","64","15","0","1596",NULL,NULL,"0.0831821899414062","0.0215190391540527","0.0414468869566917","0.0202162638306617","0","0","2023-12-17 19:33:35.678775"
"6957","64","15","0","1954",NULL,NULL,"0.0699156201332806","0.0216174716949462","0.0286363214254379","0.0196618270128965","0","0","2023-12-17 19:33:36.022765"
"6958","64","15","0","1607",NULL,NULL,"0.0749183171875774","0.0216183681488037","0.033393511082977","0.0199064379557967","0","0","2023-12-17 19:33:35.675803"
"6959","64","15","0","1938",NULL,NULL,"0.0776621599085628","0.0213040008544921","0.0361746590351685","0.0201835000189021","0","0","2023-12-17 19:33:38.059559"
"6960","64","15","0","1890",NULL,NULL,"0.0693097322923131","0.0213319683074951","0.0286231150384992","0.0193546489463187","0","0","2023-12-17 19:33:38.081046"
"6961","64","15","0","1922",NULL,NULL,"0.0662607698133214","0.0213457927703857","0.0256767880055122","0.0192381890374235","0","0","2023-12-17 19:33:38.440459"
"6962","64","15","0","1970",NULL,NULL,"0.0699848396182059","0.0218747196197509","0.0285934656858444","0.0195166543126106","0","0","2023-12-17 19:33:38.071305"
"6963","64","15","0","1654",NULL,NULL,"0.0707830191887915","0.0212083511352539","0.0299953420180827","0.0195793260354548","0","0","2023-12-17 19:33:38.073611"
"6964","64","15","0","1687",NULL,NULL,"0.073264023143798","0.0216334400177001","0.0313627840951085","0.0202677990309894","0","0","2023-12-17 19:33:38.079649"
"6965","64","15","0","1827",NULL,NULL,"0.0733768314421176","0.0211721591949462","0.0325981806963682","0.0196064915508031","0","0","2023-12-17 19:33:38.081554"
"6966","64","15","0","1780",NULL,NULL,"0.0688687851405702","0.02187353515625","0.0276605119579471","0.019334738026373","0","0","2023-12-17 19:33:38.404731"
"6967","64","15","0","1732",NULL,NULL,"0.0711990806823595","0.0215768966674804","0.029381831001956","0.0202403530129231","0","0","2023-12-17 19:33:38.460442"
"6968","64","15","0","1795",NULL,NULL,"0.0709320314815267","0.0216270084381103","0.0293597360141575","0.0199452870292589","0","0","2023-12-17 19:33:38.471102"
"6969","64","15","0","1533",NULL,NULL,"0.0674481272138654","0.0213109111785888","0.0271300280001014","0.0190071880351752","0","0","2023-12-17 19:33:38.561071"
"6970","64","15","0","1907",NULL,NULL,"0.0744211178421973","0.0218930568695068","0.0326888840645551","0.0198391769081354","0","0","2023-12-17 19:33:38.081685"
"6971","64","15","0","1749",NULL,NULL,"0.0715865044733508","0.0217563514709472","0.0300614860025234","0.0197686669998802","0","0","2023-12-17 19:33:38.081483"
"6972","64","15","0","1939",NULL,NULL,"0.0700347212902269","0.0213899192810058","0.0290777439950034","0.0195670580142177","0","0","2023-12-17 19:33:41.714911"
"6973","64","15","0","1811",NULL,NULL,"0.0750273634195327","0.0219585914611816","0.0329040159704163","0.0201647559879347","0","0","2023-12-17 19:33:42.162282"
"6974","64","15","0","1765",NULL,NULL,"0.0750717642158269","0.0217835521697998","0.0336910670157521","0.0195971450302749","0","0","2023-12-17 19:33:42.170918"
"6975","64","15","0","1876",NULL,NULL,"0.0752183351335115","0.0214611511230468","0.0340592429856769","0.0196979410247877","0","0","2023-12-17 19:33:42.163375"
"6976","64","15","0","1716",NULL,NULL,"0.0719660900784655","0.0215020160675048","0.0309112360118888","0.0195528379990719","0","0","2023-12-17 19:33:42.166191"
"6977","64","15","0","1639",NULL,NULL,"0.0721968855527229","0.021359712600708","0.0308392259757965","0.0199979469762183","0","0","2023-12-17 19:33:42.175789"
"6978","64","15","0","1597",NULL,NULL,"0.0731761317849158","0.0215507831573486","0.0311670042574405","0.0204583443701267","0","0","2023-12-17 19:33:42.177998"
"6979","64","15","0","1580",NULL,NULL,"0.0823701378852128","0.0215125122070312","0.0405278969556093","0.0203297287225723","0","0","2023-12-17 19:33:42.188216"
"6980","64","15","0","1955",NULL,NULL,"0.0805159889012575","0.022003999710083","0.0358243808150291","0.0226876083761453","0","0","2023-12-17 19:33:42.181186"
"6981","64","15","0","2002",NULL,NULL,"0.0735609498620032","0.0217054080963134","0.0309896748512983","0.0208658669143915","0","0","2023-12-17 19:33:42.192757"
"6982","64","15","0","1624",NULL,NULL,"0.0764008329510688","0.0215755195617675","0.0341938831843435","0.0206314302049577","0","0","2023-12-17 19:33:42.886643"
"6983","64","15","0","1608",NULL,NULL,"0.0757201908640562","0.0216926078796386","0.0333088249899446","0.0207187579944729","0","0","2023-12-17 19:33:42.895164"
"6984","64","15","0","1701",NULL,NULL,"0.0732415491561404","0.0217127361297607","0.0313197710202075","0.0202090420061722","0","0","2023-12-17 19:33:42.186791"
"6985","64","15","0","1548",NULL,NULL,"0.082022263392806","0.0218176326751709","0.0404178593307733","0.0197867713868618","0","0","2023-12-17 19:33:42.19604"
"6986","64","15","0","1859",NULL,NULL,"0.0718501577228307","0.0215734405517578","0.0301953144371509","0.020081402733922","0","0","2023-12-17 19:33:42.18277"
"6987","64","15","0","1891",NULL,NULL,"0.0737975525408983","0.0213544635772705","0.0317490819725208","0.020694006991107","0","0","2023-12-17 19:33:42.876532"
"6988","64","15","0","1672",NULL,NULL,"0.0763195994272827","0.0217175045013427","0.0344418459571898","0.0201602489687502","0","0","2023-12-17 19:33:42.896142"
"6989","64","15","0","1565",NULL,NULL,"0.0686027093827724","0.0212195835113525","0.0280436389148235","0.0193394869565963","0","0","2023-12-17 19:33:42.202209"
"6990","64","15","0","2017",NULL,NULL,"0.0711395289301872","0.021651647567749","0.0293947774916887","0.0200931038707494","0","0","2023-12-17 19:33:43.671708"
"6991","64","15","0","1987",NULL,NULL,"0.0715472386479377","0.0214016647338867","0.0306763052940368","0.0194692686200141","0","0","2023-12-17 19:33:43.680742"
"6992","64","15","0","1923",NULL,NULL,"0.0761909586428664","0.0213309116363525","0.0338486109976656","0.0210114360088482","0","0","2023-12-17 19:33:43.681372"
"6993","64","15","0","1843",NULL,NULL,"0.0662689293585717","0.021811071395874","0.0259629659703932","0.0184948919923044","0","0","2023-12-17 19:33:43.891425"
"6994","64","15","0","1688",NULL,NULL,"0.0698603136241435","0.0216577281951904","0.0283233174122869","0.0198792680166661","0","0","2023-12-17 19:33:43.899993"
"6995","64","15","0","1609",NULL,NULL,"0.0725914987400173","0.0216401920318603","0.0304788053035736","0.0204725014045834","0","0","2023-12-17 19:33:45.254302"
"6996","64","15","0","1625",NULL,NULL,"0.06775249985978","0.0216088008880615","0.026803373824805","0.0193403251469135","0","0","2023-12-17 19:33:45.62132"
"6997","64","15","0","1877",NULL,NULL,"0.0714004082703031","0.0215871353149414","0.0300841399584896","0.019729132996872","0","0","2023-12-17 19:33:45.642468"
"6998","64","15","0","1781",NULL,NULL,"0.0724254729459062","0.0219027519226074","0.030446627002675","0.0200760940206237","0","0","2023-12-17 19:33:45.653148"
"6999","64","15","0","1717",NULL,NULL,"0.0723320948639884","0.0215894718170166","0.0308660780428908","0.0198765450040809","0","0","2023-12-17 19:33:45.643195"
"7000","64","15","0","1971",NULL,NULL,"0.0729725093841552","0.0218648643493652","0.0307590551674366","0.0203485898673534","0","0","2023-12-17 19:33:45.643004"
"7001","64","15","0","1549",NULL,NULL,"0.0674775592684745","0.0218229122161865","0.0268588121980428","0.0187958348542451","0","0","2023-12-17 19:33:45.645306"
"7002","64","15","0","1673",NULL,NULL,"0.0667155951559543","0.0217388801574707","0.0265161539427936","0.01846056105569","0","0","2023-12-17 19:33:46.0658"
"7003","64","15","0","1766",NULL,NULL,"0.0738871708433143","0.0218031368255615","0.0322607299895025","0.0198233040282502","0","0","2023-12-17 19:33:46.459761"
"7004","64","15","0","1566",NULL,NULL,"0.0740703117847441","0.0211675834655761","0.0335408728569746","0.0193618554621934","0","0","2023-12-17 19:33:45.648645"
"7005","64","15","0","1828",NULL,NULL,"0.0722177858501672","0.0213737926483154","0.0307358801364898","0.0201081130653619","0","0","2023-12-17 19:33:45.652401"
"7006","64","15","0","1860",NULL,NULL,"0.066734906002879","0.0215102710723876","0.0261656194925308","0.0190590154379606","0","0","2023-12-17 19:33:47.770862"
"7007","64","15","0","1655",NULL,NULL,"0.0719165473761968","0.0212704963684082","0.0307733149966225","0.0198727360111661","0","0","2023-12-17 19:33:47.241348"
"7008","64","15","0","1733",NULL,NULL,"0.0725657388004473","0.0216130237579345","0.0307761190342716","0.0201765960082411","0","0","2023-12-17 19:33:47.25426"
"7009","64","15","0","1598",NULL,NULL,"0.0752301462739705","0.0214159679412841","0.0342321246862411","0.0195820536464452","0","0","2023-12-17 19:33:45.650989"
"7010","64","15","0","1581",NULL,NULL,"0.0785905676484107","0.0214845123291015","0.0349298510700464","0.0221762042492628","0","0","2023-12-17 19:33:47.247146"
"7011","64","15","0","1908",NULL,NULL,"0.0755040137171744","0.0215782089233398","0.0330850277096033","0.0208407770842313","0","0","2023-12-17 19:33:47.253914"
"7012","64","15","0","1750",NULL,NULL,"0.072018060366623","0.0214915523529052","0.0304985580150969","0.0200279499986208","0","0","2023-12-17 19:33:47.249047"
"7013","64","15","0","1534",NULL,NULL,"0.0734877584413624","0.0211966724395751","0.0324408910237252","0.019850194978062","0","0","2023-12-17 19:33:47.255725"
"7014","64","15","0","1796",NULL,NULL,"0.0739878700324334","0.0215828800201416","0.0321849170140922","0.0202200729981996","0","0","2023-12-17 19:33:47.256399"
"7015","64","15","0","1640",NULL,NULL,"0.0707687125029042","0.0214030075073242","0.0298272420186549","0.019538462976925","0","0","2023-12-17 19:33:49.660628"
"9476","62","7","0",NULL,NULL,"76.44308017997537",NULL,NULL,NULL,NULL,NULL,NULL,"2023-12-18 14:39:11.971631"
"7016","64","15","0","1718",NULL,NULL,"0.072114932543598","0.021504991531372","0.030873232986778","0.019736708025448","0","0","2023-12-17 19:33:49.664673"
"7017","64","15","0","1924",NULL,NULL,"0.0716344374907202","0.0212354564666748","0.030361007025931","0.0200379739981144","0","0","2023-12-17 19:33:49.665234"
"7018","64","15","0","1844",NULL,NULL,"0.0661957297581247","0.0215542087554931","0.0261954090092331","0.0184461119933985","0","0","2023-12-17 19:33:49.824316"
"7019","64","15","0","1702",NULL,NULL,"0.0687397270365617","0.0217480640411376","0.0280087059945799","0.0189829570008441","0","0","2023-12-17 19:33:49.821255"
"7020","64","15","0","1878",NULL,NULL,"0.071271422099322","0.0218259201049804","0.0298234359943307","0.0196220660000108","0","0","2023-12-17 19:33:49.823087"
"7021","64","15","0","1689",NULL,NULL,"0.075315581485629","0.0217424964904785","0.0318885841406881","0.0216845008544623","0","0","2023-12-17 19:33:49.826287"
"7022","64","15","0","1550",NULL,NULL,"0.0713721057623624","0.021935583114624","0.0298044551163911","0.0196320675313472","0","0","2023-12-17 19:33:49.831031"
"7023","64","15","0","1956",NULL,NULL,"0.0777738677710293","0.0219548797607421","0.0332716852426528","0.0225473027676343","0","0","2023-12-17 19:33:49.841055"
"7024","64","15","0","1940",NULL,NULL,"0.0659877193677239","0.0213404483795166","0.0262483799597248","0.0183988910284824","0","0","2023-12-17 19:33:49.824597"
"7025","64","15","0","1782",NULL,NULL,"0.0734617675831541","0.0219471035003662","0.0318792540347203","0.0196354100480675","0","0","2023-12-17 19:33:49.833938"
"7026","64","15","0","1892",NULL,NULL,"0.0718736977828665","0.0213725757598876","0.0306837999960407","0.0198173220269382","0","0","2023-12-17 19:33:49.66818"
"7027","64","15","0","1812",NULL,NULL,"0.0741609964058734","0.0216343994140625","0.0324981510057114","0.0200284459860995","0","0","2023-12-17 19:33:49.826781"
"7028","64","15","0","2003",NULL,NULL,"0.0726559854745864","0.0216299839019775","0.0306049101054668","0.0204210914671421","0","0","2023-12-17 19:33:50.642048"
"7029","64","15","0","1734",NULL,NULL,"0.0687503628642298","0.0217252159118652","0.027998512960039","0.0190266339923255","0","0","2023-12-17 19:33:50.673055"
"7030","64","15","0","2018",NULL,NULL,"0.0702332536280155","0.0216703357696533","0.0294574350118637","0.0191054828464984","0","0","2023-12-17 19:33:50.685414"
"7031","64","15","0","1988",NULL,NULL,"0.0663572488576173","0.0214071044921875","0.0260217804461717","0.0189283639192581","0","0","2023-12-17 19:33:50.805986"
"7032","64","15","0","1972",NULL,NULL,"0.0672466922104357","0.0217168312072753","0.0266592297703027","0.0188706312328577","0","0","2023-12-17 19:33:51.030305"
"7033","64","15","0","1767",NULL,NULL,"0.0692631443594582","0.0217775363922119","0.0276455209823325","0.0198400869849137","0","0","2023-12-17 19:33:51.06179"
"7034","64","15","0","1626",NULL,NULL,"0.0715677970834076","0.0216498565673828","0.0297742267139256","0.0201437138020992","0","0","2023-12-17 19:33:51.104198"
"7035","64","15","0","1567",NULL,NULL,"0.0681274172961711","0.0212136631011962","0.0277281589806079","0.0191855952143669","0","0","2023-12-17 19:33:51.437949"
"7036","64","15","0","1674",NULL,NULL,"0.0664511175416409","0.0217065277099609","0.0263605979271233","0.0183839919045567","0","0","2023-12-17 19:33:51.711627"
"7037","64","15","0","1656",NULL,NULL,"0.071238010412082","0.0212772483825683","0.0298805080237798","0.0200802540057338","0","0","2023-12-17 19:33:51.976883"
"7038","64","15","0","1703",NULL,NULL,"0.0673818638036027","0.021776704788208","0.0262770290137268","0.0193281300016678","0","0","2023-12-17 19:33:52.390725"
"7039","64","15","0","1599",NULL,NULL,"0.0675363862216472","0.0214524478912353","0.0269570983946323","0.0191268399357795","0","0","2023-12-17 19:33:52.090069"
"7040","64","15","0","1582",NULL,NULL,"0.0670634493380784","0.0214299526214599","0.0262671913951635","0.019366305321455","0","0","2023-12-17 19:33:52.167976"
"7041","64","15","0","1879",NULL,NULL,"0.0683461607708595","0.0217831687927246","0.0274616859969683","0.0191013059811666","0","0","2023-12-17 19:33:52.190857"
"7042","64","15","0","1829",NULL,NULL,"0.0708147598057984","0.0213538551330566","0.029493112117052","0.0199677925556898","0","0","2023-12-17 19:33:52.441612"
"7043","64","15","0","1813",NULL,NULL,"0.0721350885983556","0.0218729915618896","0.029978568025399","0.020283529011067","0","0","2023-12-17 19:33:54.550748"
"7044","64","15","0","2019",NULL,NULL,"0.0747877577990293","0.0218488960266113","0.0317029133439064","0.0212359484285116","0","0","2023-12-17 19:33:55.046654"
"7045","64","15","0","1751",NULL,NULL,"0.0755303626405074","0.0215687046051025","0.0331853730021975","0.0207762850332073","0","0","2023-12-17 19:33:55.057307"
"7046","64","15","0","1861",NULL,NULL,"0.0783708760291337","0.0219399681091308","0.0346718933433294","0.0217590145766735","0","0","2023-12-17 19:33:55.060326"
"7047","64","15","0","1909",NULL,NULL,"0.0673774040788411","0.0215286712646484","0.026742860674858","0.0191058721393346","0","0","2023-12-17 19:33:55.253235"
"7048","64","15","0","1735",NULL,NULL,"0.0764662796780466","0.0216398086547851","0.0339543360169045","0.0208721350063569","0","0","2023-12-17 19:33:55.0616"
"7049","64","15","0","1797",NULL,NULL,"0.0771936534428969","0.0215423355102539","0.03481835097773","0.0208329669549129","0","0","2023-12-17 19:33:55.062747"
"7050","64","15","0","1610",NULL,NULL,"0.0770154680944979","0.0215860481262207","0.0340553089044988","0.0213741110637784","0","0","2023-12-17 19:33:55.062984"
"7051","64","15","0","1704",NULL,NULL,"0.0755569663010537","0.0217708473205566","0.0330489419866353","0.0207371769938617","0","0","2023-12-17 19:33:55.060161"
"7052","64","15","0","1925",NULL,NULL,"0.0746163214142433","0.0212537593841552","0.0330678080208599","0.0202947540092282","0","0","2023-12-17 19:33:55.256989"
"7053","64","15","0","1941",NULL,NULL,"0.0673811183618381","0.0217640323638916","0.0272312960005365","0.01838578999741","0","0","2023-12-17 19:33:55.310209"
"7054","64","15","0","2032",NULL,NULL,"0.0710907189846038","0.0212892799377441","0.0299159791320562","0.0198854599148035","0","0","2023-12-17 19:33:55.258226"
"7055","64","15","0","1989",NULL,NULL,"0.066392995610833","0.0213418884277343","0.0260682348161935","0.0189828723669052","0","0","2023-12-17 19:33:55.533523"
"7056","64","15","0","1690",NULL,NULL,"0.0693509647287428","0.0218115196228027","0.0274982587434351","0.0200411863625049","0","0","2023-12-17 19:33:55.253663"
"7057","64","15","0","1641",NULL,NULL,"0.0663481877627782","0.0213463687896728","0.0261766109615564","0.0188252080115489","0","0","2023-12-17 19:33:55.545871"
"7058","64","15","0","1627",NULL,NULL,"0.0682909029237925","0.0214322872161865","0.0272398418746888","0.0196187738329172","0","0","2023-12-17 19:33:55.256447"
"7059","64","15","0","1551",NULL,NULL,"0.0724253649115562","0.0219161281585693","0.030802009627223","0.0197072271257638","0","0","2023-12-17 19:33:55.262078"
"7060","64","15","0","1583",NULL,NULL,"0.0667689763456582","0.0213120956420898","0.0264114085584878","0.0190454721450805","0","0","2023-12-17 19:33:55.561875"
"7061","64","15","0","1845",NULL,NULL,"0.0743885195562615","0.0212950725555419","0.0336475750082172","0.0194458719925023","0","0","2023-12-17 19:33:55.266228"
"7062","64","15","0","1535",NULL,NULL,"0.0765526487254537","0.0211482887268066","0.0349201729986816","0.0204841869999654","0","0","2023-12-17 19:33:55.062116"
"7063","64","15","0","1675",NULL,NULL,"0.0671733198687433","0.0217533111572265","0.02696597808972","0.0184540306217968","0","0","2023-12-17 19:33:55.309857"
"7064","64","15","0","1893",NULL,NULL,"0.0745830775210633","0.0213953285217285","0.0331787960021756","0.0200089529971592","0","0","2023-12-17 19:33:55.257014"
"7065","64","15","0","1880",NULL,NULL,"0.0693056590906343","0.021591360092163","0.0279207149869762","0.0197935840114951","0","0","2023-12-17 19:33:57.317682"
"7066","64","15","0","1719",NULL,NULL,"0.071876316551119","0.0214029445648193","0.030729649006389","0.0197437229799106","0","0","2023-12-17 19:33:57.317857"
"7067","64","15","0","1957",NULL,NULL,"0.0783512752801179","0.0216109447479248","0.0342981033027172","0.0224422272294759","0","0","2023-12-17 19:33:57.347544"
"7068","64","15","0","1830",NULL,NULL,"0.0677965116798876","0.0213244800567626","0.027395837008953","0.0190761946141719","0","0","2023-12-17 19:33:59.315427"
"7069","64","15","0","2048",NULL,NULL,"0.0750808931589126","0.0213428802490234","0.0330885928124189","0.0206494200974702","0","0","2023-12-17 19:33:57.601141"
"7070","64","15","0","1657",NULL,NULL,"0.0719902372583746","0.0212688312530517","0.0304710729978978","0.020250333007425","0","0","2023-12-17 19:33:57.630977"
"7071","64","15","0","1752",NULL,NULL,"0.0731677440349012","0.0217283840179443","0.0306108060176484","0.0208285539993084","0","0","2023-12-17 19:34:00.765981"
"7072","64","15","0","1705",NULL,NULL,"0.0723530796407721","0.021880895614624","0.0296998849953524","0.0207722990307956","0","0","2023-12-17 19:34:00.798641"
"7073","64","15","0","1642",NULL,NULL,"0.0680035898215136","0.0212993278503417","0.0276307959575206","0.0190734660136513","0","0","2023-12-17 19:34:00.816874"
"7074","64","15","0","1973",NULL,NULL,"0.0726493078768253","0.0216830711364746","0.0305226892232894","0.0204435475170612","0","0","2023-12-17 19:33:57.317251"
"7075","64","15","0","2004",NULL,NULL,"0.0737574763298034","0.0218037433624267","0.0314217582345008","0.0205319747328758","0","0","2023-12-17 19:33:58.720955"
"7076","64","15","0","1783",NULL,NULL,"0.0702873251354321","0.0218903350830078","0.0282209280412644","0.0201760620111599","0","0","2023-12-17 19:33:57.317747"
"9477","62","7","0",NULL,NULL,"74.19656855700305",NULL,NULL,NULL,NULL,NULL,NULL,"2023-12-18 14:40:26.168699"
"7077","64","15","0","2020",NULL,NULL,"0.0749913695901631","0.0218060798645019","0.0327948909252882","0.020390398800373","0","0","2023-12-17 19:34:01.606489"
"7078","64","15","0","1926",NULL,NULL,"0.0748676285319961","0.0212818565368652","0.0337705059791915","0.0198152660159394","0","0","2023-12-17 19:34:01.614874"
"7079","64","15","0","1942",NULL,NULL,"0.071914861221332","0.0215316791534423","0.0308217260171659","0.0195614560507237","0","0","2023-12-17 19:34:01.61917"
"7080","64","15","0","1881",NULL,NULL,"0.0742022196925245","0.0217585277557373","0.0329920909716747","0.0194516009651124","0","0","2023-12-17 19:34:01.616632"
"7081","64","15","0","1910",NULL,NULL,"0.0717013906687498","0.0215771198272705","0.0299562402069568","0.0201680306345224","0","0","2023-12-17 19:34:01.618445"
"7082","64","15","0","2080",NULL,NULL,"0.0722301865667104","0.0218199996948242","0.0309648532420396","0.0194453336298465","0","0","2023-12-17 19:34:01.618845"
"7083","64","15","0","1691",NULL,NULL,"0.0822713206969201","0.0216158409118652","0.0398842869326472","0.0207711928524076","0","0","2023-12-17 19:34:01.625896"
"7084","64","15","0","1846",NULL,NULL,"0.0739296272196806","0.0213867511749267","0.0332617090316489","0.019281167013105","0","0","2023-12-17 19:34:01.621836"
"7085","64","15","0","1768",NULL,NULL,"0.0768387819333001","0.0218460159301757","0.0352917410200461","0.0197010249830782","0","0","2023-12-17 19:34:01.62519"
"7086","64","15","0","1958",NULL,NULL,"0.1021825537532567","0.0398956794738769","0.0399322099983692","0.0223546642810106","0","0","2023-12-17 19:34:01.652214"
"7087","64","15","0","2033",NULL,NULL,"0.0811736611723898","0.0212262077331542","0.0400405321270227","0.0199069213122129","0","0","2023-12-17 19:34:01.624053"
"7088","64","15","0","2096",NULL,NULL,"0.0816276052594184","0.0214502716064453","0.0400600265711545","0.0201173070818185","0","0","2023-12-17 19:34:01.626263"
"7089","64","15","0","1814",NULL,NULL,"0.0724498416916467","0.0218875846862793","0.0308839689823798","0.0196782880229875","0","0","2023-12-17 19:34:01.621517"
"7090","64","15","0","1862",NULL,NULL,"0.0966345435231923","0.0422147521972656","0.0345073044300079","0.0199124868959188","0","0","2023-12-17 19:34:01.644258"
"7091","64","15","0","1611",NULL,NULL,"0.0819123894460499","0.021692512512207","0.0398331498727202","0.0203867270611226","0","0","2023-12-17 19:34:01.634531"
"7092","64","15","0","1692",NULL,NULL,"0.0771899106390774","0.0217179832458496","0.0350166279822588","0.020455299410969","0","0","2023-12-17 19:34:04.498611"
"7093","64","15","0","1628",NULL,NULL,"0.0770929147638379","0.0216013755798339","0.0354468841105699","0.0200446550734341","0","0","2023-12-17 19:34:04.499024"
"7094","64","15","0","1676",NULL,NULL,"0.0768175332732498","0.0215229110717773","0.0357433971948921","0.0195512250065803","0","0","2023-12-17 19:34:04.50759"
"7095","64","15","0","1720",NULL,NULL,"0.0702447155606932","0.0213721275329589","0.0292913630255498","0.0195812250021845","0","0","2023-12-17 19:34:02.149395"
"7096","64","15","0","2049",NULL,NULL,"0.0728488201647996","0.0215205764770507","0.0312127545475959","0.0201154891401529","0","0","2023-12-17 19:34:02.495871"
"7097","64","15","0","1831",NULL,NULL,"0.0705293589532375","0.0212328643798828","0.0297784637659788","0.0195180308073759","0","0","2023-12-17 19:34:04.493178"
"7098","64","15","0","1927",NULL,NULL,"0.0740970726325176","0.0213286075592041","0.0328719810349866","0.0198964840383268","0","0","2023-12-17 19:34:05.371914"
"7099","64","15","0","1847",NULL,NULL,"0.074450676114764","0.0213071041107177","0.033643435977865","0.0195001360261812","0","0","2023-12-17 19:34:05.382361"
"7100","64","15","0","2034",NULL,NULL,"0.074871408805251","0.0212362232208251","0.0339187961071729","0.0197163894772529","0","0","2023-12-17 19:34:05.375108"
"7101","64","15","0","1658",NULL,NULL,"0.0727079875306225","0.0211760635375976","0.0316035330179147","0.0199283909751102","0","0","2023-12-17 19:34:05.380001"
"7102","64","15","0","2064",NULL,NULL,"0.072921921714209","0.0213205757141113","0.0318426159792579","0.0197587300208397","0","0","2023-12-17 19:34:05.38119"
